product_id,timestamp,demand_score,inventory_level,competitor_price,current_price,user_type,day_of_week,season,base_price
P027,2025-04-24 10:58:56.533517,0.36,0.42,278.82,227.01,loyal,Thursday,winter,264.21
P027,2025-04-25 10:58:56.533517,0.65,0.38,238.71,247.09,new,Friday,winter,264.21
P027,2025-04-26 10:58:56.533517,0.71,0.32,250.26,253.43,loyal,Saturday,winter,264.21
P027,2025-04-27 10:58:56.533517,0.76,0.27,296.8,258.71,loyal,Sunday,winter,264.21
P027,2025-04-28 10:58:56.533517,0.48,0.24,303.23,242.23,loyal,Monday,winter,264.21
P027,2025-04-29 10:58:56.533517,0.53,0.2,293.31,247.09,new,Tuesday,winter,264.21
P027,2025-04-30 10:58:56.533517,0.33,0.18,286.49,235.25,premium,Wednesday,winter,264.21
P027,2025-05-01 10:58:56.533517,0.47,0.15,243.57,245.4,premium,Thursday,winter,264.21
P027,2025-05-02 10:58:56.533517,0.6,0.1,271.71,255.76,new,Friday,winter,264.21
P027,2025-05-03 10:58:56.533517,0.33,0.08,292.25,239.48,loyal,Saturday,winter,264.21
P027,2025-05-04 10:58:56.533517,0.32,0.05,246.87,240.11,premium,Sunday,winter,264.21
P027,2025-05-05 10:58:56.533517,0.29,0.04,274.88,238.63,premium,Monday,winter,264.21
P027,2025-05-06 10:58:56.533517,0.44,0.01,231.29,249.41,loyal,Tuesday,winter,264.21
P027,2025-05-07 10:58:56.533517,0.21,0.24,303.26,225.11,new,Wednesday,winter,264.21
P027,2025-05-08 10:58:56.533517,0.26,0.22,227.52,229.12,premium,Thursday,winter,264.21
P027,2025-05-09 10:58:56.533517,0.26,0.21,235.86,229.55,new,Friday,winter,264.21
P027,2025-05-10 10:58:56.533517,0.52,0.17,263.14,247.72,premium,Saturday,winter,264.21
P027,2025-05-11 10:58:56.533517,0.39,0.15,245.45,240.33,loyal,Sunday,winter,264.21
P027,2025-05-12 10:58:56.533517,0.44,0.12,280.98,244.76,premium,Monday,winter,264.21
P027,2025-05-13 10:58:56.533517,0.4,0.08,232.37,243.92,loyal,Tuesday,winter,264.21
P027,2025-05-14 10:58:56.533517,0.16,0.08,227.0,228.7,new,Wednesday,winter,264.21
P027,2025-05-15 10:58:56.533517,0.17,0.07,225.91,229.76,loyal,Thursday,winter,264.21
P027,2025-05-16 10:58:56.533517,0.66,0.02,256.62,262.94,loyal,Friday,winter,264.21
P027,2025-05-17 10:58:56.533517,0.42,0.52,243.25,226.59,loyal,Saturday,winter,264.21
P027,2025-05-18 10:58:56.533517,0.26,0.51,245.99,216.86,loyal,Sunday,winter,264.21
P027,2025-05-19 10:58:56.533517,0.48,0.48,238.15,232.08,new,Monday,winter,264.21
P027,2025-05-20 10:58:56.533517,0.31,0.45,226.84,222.57,premium,Tuesday,winter,264.21
P027,2025-05-21 10:58:56.533517,0.42,0.42,245.53,230.81,loyal,Wednesday,winter,264.21
P027,2025-05-22 10:58:56.533517,0.17,0.42,300.49,214.96,loyal,Thursday,winter,264.21
P027,2025-05-23 10:58:56.533517,0.26,0.4,227.66,221.51,new,Friday,winter,264.21
P027,2025-05-24 10:58:56.533517,0.35,0.38,287.07,228.07,loyal,Saturday,winter,264.21
P027,2025-05-25 10:58:56.533517,0.74,0.32,257.42,255.33,loyal,Sunday,winter,264.21
P027,2025-05-26 10:58:56.533517,0.22,0.31,281.72,222.78,premium,Monday,winter,264.21
P027,2025-05-27 10:58:56.533517,0.29,0.29,242.29,228.07,new,Tuesday,winter,264.21
P027,2025-05-28 10:58:56.533517,0.18,0.28,245.52,221.51,loyal,Wednesday,winter,264.21
P027,2025-05-29 10:58:56.533517,0.25,0.27,284.35,226.38,loyal,Thursday,winter,264.21
P027,2025-05-30 10:58:56.533517,0.52,0.23,267.42,245.19,premium,Friday,winter,264.21
P027,2025-05-31 10:58:56.533517,0.8,0.17,273.95,265.48,new,Saturday,winter,264.21
P027,2025-06-01 10:58:56.533517,0.74,0.12,226.26,263.79,loyal,Sunday,winter,264.21
P027,2025-06-02 10:58:56.533517,0.47,0.08,255.07,248.36,loyal,Monday,winter,264.21
P027,2025-06-03 10:58:56.533517,0.23,0.07,238.55,233.56,new,Tuesday,winter,264.21
P027,2025-06-04 10:58:56.533517,0.31,0.05,273.54,239.48,new,Wednesday,winter,264.21
P027,2025-06-05 10:58:56.533517,0.23,0.03,268.18,235.25,new,Thursday,winter,264.21
P027,2025-06-06 10:58:56.533517,0.51,0.35,236.28,239.48,new,Friday,winter,264.21
P027,2025-06-07 10:58:56.533517,0.47,0.32,293.19,238.21,new,Saturday,winter,264.21
P027,2025-06-08 10:58:56.533517,0.31,0.29,287.63,229.33,new,Sunday,winter,264.21
P027,2025-06-09 10:58:56.533517,0.19,0.28,237.29,222.15,loyal,Monday,winter,264.21
P027,2025-06-10 10:58:56.533517,0.35,0.26,284.64,233.14,loyal,Tuesday,winter,264.21
P027,2025-06-11 10:58:56.533517,0.43,0.23,282.74,239.48,loyal,Wednesday,winter,264.21
P027,2025-06-12 10:58:56.533517,0.33,0.21,239.79,233.98,premium,Thursday,winter,264.21
P027,2025-06-13 10:58:56.533517,0.31,0.18,250.27,233.98,new,Friday,winter,264.21
P027,2025-06-14 10:58:56.533517,0.61,0.14,298.01,254.7,premium,Saturday,winter,264.21
P027,2025-06-15 10:58:56.533517,0.58,0.1,247.35,254.49,new,Sunday,winter,264.21
P027,2025-06-16 10:58:56.533517,0.58,0.06,275.39,256.18,loyal,Monday,winter,264.21
P027,2025-06-17 10:58:56.533517,0.28,0.05,302.28,237.58,loyal,Tuesday,winter,264.21
P027,2025-06-18 10:58:56.533517,0.38,0.02,232.53,245.19,loyal,Wednesday,winter,264.21
P027,2025-06-19 10:58:56.533517,0.25,0.01,275.83,237.37,new,Thursday,winter,264.21
P027,2025-06-20 10:58:56.533517,0.71,0.6,282.13,241.59,premium,Friday,winter,264.21
P027,2025-06-21 10:58:56.533517,0.56,0.56,303.53,233.77,premium,Saturday,winter,264.21
P027,2025-06-22 10:58:56.533517,0.3,0.54,229.31,218.13,premium,Sunday,winter,264.21
P027,2025-06-23 10:58:56.533517,0.58,0.5,303.73,237.58,premium,Monday,winter,264.21
P027,2025-06-24 10:58:56.533517,0.4,0.47,267.67,227.43,loyal,Tuesday,winter,264.21
P027,2025-06-25 10:58:56.533517,0.44,0.44,288.2,231.24,new,Wednesday,winter,264.21
P027,2025-06-26 10:58:56.533517,0.18,0.43,288.97,215.17,loyal,Thursday,winter,264.21
P027,2025-06-27 10:58:56.533517,0.73,0.38,274.81,252.16,loyal,Friday,winter,264.21
P027,2025-06-28 10:58:56.533517,0.39,0.35,257.05,231.87,premium,Saturday,winter,264.21
P027,2025-06-29 10:58:56.533517,0.4,0.32,285.67,233.77,loyal,Sunday,winter,264.21
P027,2025-06-30 10:58:56.533517,0.58,0.28,279.28,246.88,new,Monday,winter,264.21
P027,2025-07-01 10:58:56.533517,0.3,0.26,229.31,229.97,loyal,Tuesday,winter,264.21
P028,2025-04-03 10:58:56.533517,0.68,0.97,110.02,83.44,new,Thursday,winter,98.4
P028,2025-04-04 10:58:56.533517,0.49,0.95,110.13,79.27,premium,Friday,winter,98.4
P028,2025-04-05 10:58:56.533517,0.56,0.92,98.93,81.4,loyal,Saturday,winter,98.4
P028,2025-04-06 10:58:56.533517,0.93,0.87,105.97,90.92,new,Sunday,winter,98.4
P028,2025-04-07 10:58:56.533517,0.33,0.85,86.57,77.07,loyal,Monday,winter,98.4
P028,2025-04-08 10:58:56.533517,0.47,0.83,96.14,80.69,premium,Tuesday,winter,98.4
P028,2025-04-09 10:58:56.533517,0.46,0.81,88.12,80.77,loyal,Wednesday,winter,98.4
P028,2025-04-10 10:58:56.533517,0.31,0.79,94.05,77.54,loyal,Thursday,winter,98.4
P028,2025-04-11 10:58:56.533517,0.84,0.75,92.4,90.69,premium,Friday,winter,98.4
P028,2025-04-12 10:58:56.533517,1.13,0.69,85.67,98.48,loyal,Saturday,winter,98.4
P028,2025-04-13 10:58:56.533517,0.59,0.66,108.24,86.2,new,Sunday,winter,98.4
P028,2025-04-14 10:58:56.533517,0.52,0.64,112.89,84.86,premium,Monday,winter,98.4
P028,2025-04-15 10:58:56.533517,0.73,0.6,97.18,90.45,loyal,Tuesday,winter,98.4
P028,2025-04-16 10:58:56.533517,0.41,0.58,85.13,83.21,premium,Wednesday,winter,98.4
P028,2025-04-17 10:58:56.533517,0.63,0.54,87.93,89.03,loyal,Thursday,winter,98.4
P028,2025-04-18 10:58:56.533517,1.11,0.48,107.09,101.31,loyal,Friday,winter,98.4
P028,2025-04-19 10:58:56.533517,0.92,0.43,98.24,97.61,premium,Saturday,winter,98.4
P028,2025-04-20 10:58:56.533517,1.08,0.38,106.25,102.18,premium,Sunday,winter,98.4
P028,2025-04-21 10:58:56.533517,0.62,0.35,84.43,91.79,premium,Monday,winter,98.4
P028,2025-04-22 10:58:56.533517,0.42,0.33,85.65,87.38,premium,Tuesday,winter,98.4
P028,2025-04-23 10:58:56.533517,0.49,0.3,84.89,89.5,loyal,Wednesday,winter,98.4
P028,2025-04-24 10:58:56.533517,0.27,0.29,95.84,84.47,premium,Thursday,winter,98.4
P028,2025-04-25 10:58:56.533517,0.78,0.26,96.01,96.98,premium,Friday,winter,98.4
P028,2025-04-26 10:58:56.533517,1.22,0.19,93.63,108.48,new,Saturday,winter,98.4
P028,2025-04-27 10:58:56.533517,0.98,0.14,92.6,103.6,new,Sunday,winter,98.4
P028,2025-04-28 10:58:56.533517,0.58,0.11,110.05,94.62,new,Monday,winter,98.4
P028,2025-04-29 10:58:56.533517,0.61,0.08,84.81,95.8,new,Tuesday,winter,98.4
P028,2025-04-30 10:58:56.533517,0.31,0.07,106.35,88.87,new,Wednesday,winter,98.4
P028,2025-05-01 10:58:56.533517,0.28,0.05,94.7,88.48,loyal,Thursday,winter,98.4
P028,2025-05-02 10:58:56.533517,1.03,0.44,92.9,100.05,loyal,Friday,winter,98.4
P028,2025-05-03 10:58:56.533517,0.99,0.39,101.39,99.9,new,Saturday,winter,98.4
P028,2025-05-04 10:58:56.533517,0.53,0.36,91.81,89.5,premium,Sunday,winter,98.4
P028,2025-05-05 10:58:56.533517,0.61,0.33,110.98,91.87,loyal,Monday,winter,98.4
P028,2025-05-06 10:58:56.533517,0.73,0.29,109.21,95.33,loyal,Tuesday,winter,98.4
P028,2025-05-07 10:58:56.533517,0.59,0.27,84.16,92.34,new,Wednesday,winter,98.4
P028,2025-05-08 10:58:56.533517,0.52,0.24,92.36,91.16,premium,Thursday,winter,98.4
P028,2025-05-09 10:58:56.533517,0.47,0.22,91.1,90.29,premium,Friday,winter,98.4
P028,2025-05-10 10:58:56.533517,0.71,0.18,98.13,96.59,new,Saturday,winter,98.4
P028,2025-05-11 10:58:56.533517,0.56,0.15,89.9,93.52,premium,Sunday,winter,98.4
P028,2025-05-12 10:58:56.533517,0.68,0.12,110.31,96.83,premium,Monday,winter,98.4
P028,2025-05-13 10:58:56.533517,0.72,0.08,85.5,98.4,loyal,Tuesday,winter,98.4
P028,2025-05-14 10:58:56.533517,0.59,0.05,94.67,95.8,new,Wednesday,winter,98.4
P028,2025-05-15 10:58:56.533517,0.35,0.04,86.07,90.29,new,Thursday,winter,98.4
P028,2025-05-16 10:58:56.533517,0.62,0.01,103.77,97.14,new,Friday,winter,98.4
P028,2025-05-17 10:58:56.533517,0.44,0.23,87.92,89.43,new,Saturday,winter,98.4
P028,2025-05-18 10:58:56.533517,0.74,0.2,84.37,96.98,premium,Sunday,winter,98.4
P028,2025-05-19 10:58:56.533517,0.61,0.16,98.5,94.54,loyal,Monday,winter,98.4
P028,2025-05-20 10:58:56.533517,0.75,0.12,87.09,98.48,premium,Tuesday,winter,98.4
P028,2025-05-21 10:58:56.533517,0.7,0.09,90.36,97.77,new,Wednesday,winter,98.4
P028,2025-05-22 10:58:56.533517,0.38,0.07,103.42,90.53,new,Thursday,winter,98.4
P028,2025-05-23 10:58:56.533517,0.76,0.03,93.92,100.13,loyal,Friday,winter,98.4
P028,2025-05-24 10:58:56.533517,0.98,0.38,108.35,99.82,new,Saturday,winter,98.4
P028,2025-05-25 10:58:56.533517,0.83,0.34,107.27,96.9,loyal,Sunday,winter,98.4
P028,2025-05-26 10:58:56.533517,0.63,0.3,94.89,92.81,new,Monday,winter,98.4
P028,2025-05-27 10:58:56.533517,0.47,0.28,87.31,89.35,premium,Tuesday,winter,98.4
P028,2025-05-28 10:58:56.533517,0.32,0.27,97.34,85.96,premium,Wednesday,winter,98.4
P028,2025-05-29 10:58:56.533517,0.63,0.23,98.96,93.91,premium,Thursday,winter,98.4
P028,2025-05-30 10:58:56.533517,0.91,0.18,111.86,101.31,loyal,Friday,winter,98.4
P028,2025-05-31 10:58:56.533517,0.59,0.16,113.05,94.07,new,Saturday,winter,98.4
P028,2025-06-01 10:58:56.533517,1.16,0.1,92.02,108.48,new,Sunday,winter,98.4
P028,2025-06-02 10:58:56.533517,0.3,0.08,89.72,88.48,loyal,Monday,winter,98.4
P028,2025-06-03 10:58:56.533517,0.5,0.05,95.89,93.68,loyal,Tuesday,winter,98.4
P028,2025-06-04 10:58:56.533517,0.43,0.03,91.17,92.34,loyal,Wednesday,winter,98.4
P028,2025-06-05 10:58:56.533517,0.29,0.02,111.05,89.19,loyal,Thursday,winter,98.4
P028,2025-06-06 10:58:56.533517,1.1,0.42,92.34,102.02,new,Friday,winter,98.4
P028,2025-06-07 10:58:56.533517,1.23,0.36,110.71,106.04,loyal,Saturday,winter,98.4
P028,2025-06-08 10:58:56.533517,1.17,0.3,100.22,105.56,loyal,Sunday,winter,98.4
P028,2025-06-09 10:58:56.533517,0.88,0.26,92.73,99.34,new,Monday,winter,98.4
P028,2025-06-10 10:58:56.533517,0.53,0.23,88.27,91.55,new,Tuesday,winter,98.4
P028,2025-06-11 10:58:56.533517,0.63,0.2,109.59,94.39,premium,Wednesday,winter,98.4
P028,2025-06-12 10:58:56.533517,0.3,0.18,108.65,86.91,loyal,Thursday,winter,98.4
P028,2025-06-13 10:58:56.533517,0.47,0.16,93.08,91.24,premium,Friday,winter,98.4
P028,2025-06-14 10:58:56.533517,0.97,0.11,111.65,103.83,loyal,Saturday,winter,98.4
P028,2025-06-15 10:58:56.533517,0.47,0.09,110.59,92.34,premium,Sunday,winter,98.4
P028,2025-06-16 10:58:56.533517,0.52,0.06,95.41,93.99,premium,Monday,winter,98.4
P028,2025-06-17 10:58:56.533517,0.68,0.03,99.58,98.24,new,Tuesday,winter,98.4
P028,2025-06-18 10:58:56.533517,0.32,0.01,110.46,90.06,loyal,Wednesday,winter,98.4
P028,2025-06-19 10:58:56.533517,0.72,0.33,104.34,94.46,new,Thursday,winter,98.4
P028,2025-06-20 10:58:56.533517,0.99,0.28,107.16,101.63,loyal,Friday,winter,98.4
P028,2025-06-21 10:58:56.533517,1.29,0.21,97.76,109.81,loyal,Saturday,winter,98.4
P028,2025-06-22 10:58:56.533517,0.46,0.19,109.16,90.53,new,Sunday,winter,98.4
P028,2025-06-23 10:58:56.533517,0.85,0.15,104.94,100.37,premium,Monday,winter,98.4
P028,2025-06-24 10:58:56.533517,0.58,0.12,100.47,94.46,loyal,Tuesday,winter,98.4
P028,2025-06-25 10:58:56.533517,0.61,0.09,103.73,95.64,premium,Wednesday,winter,98.4
P028,2025-06-26 10:58:56.533517,0.68,0.05,94.15,97.93,new,Thursday,winter,98.4
P028,2025-06-27 10:58:56.533517,0.57,0.03,89.25,95.64,loyal,Friday,winter,98.4
P028,2025-06-28 10:58:56.533517,0.69,0.41,83.83,92.5,loyal,Saturday,winter,98.4
P028,2025-06-29 10:58:56.533517,0.66,0.38,100.14,92.26,loyal,Sunday,winter,98.4
P028,2025-06-30 10:58:56.533517,0.61,0.34,89.15,91.71,premium,Monday,winter,98.4
P028,2025-07-01 10:58:56.533517,0.49,0.32,84.03,89.19,loyal,Tuesday,winter,98.4
P029,2025-04-03 10:58:56.533517,0.29,0.98,293.47,237.09,loyal,Thursday,winter,314.95
P029,2025-04-04 10:58:56.533517,0.61,0.92,336.92,264.31,premium,Friday,winter,314.95
P029,2025-04-05 10:58:56.533517,0.43,0.88,324.64,252.72,premium,Saturday,winter,314.95
P029,2025-04-06 10:58:56.533517,0.43,0.84,295.12,254.73,premium,Sunday,winter,314.95
P029,2025-04-07 10:58:56.533517,0.31,0.81,345.78,247.17,premium,Monday,winter,314.95
P029,2025-04-08 10:58:56.533517,0.25,0.79,324.91,243.65,premium,Tuesday,winter,314.95
P029,2025-04-09 10:58:56.533517,0.34,0.76,339.98,251.96,loyal,Wednesday,winter,314.95
P029,2025-04-10 10:58:56.533517,0.34,0.73,300.91,253.47,loyal,Thursday,winter,314.95
P029,2025-04-11 10:58:56.533517,0.36,0.7,270.96,256.5,premium,Friday,winter,314.95
P029,2025-04-12 10:58:56.533517,0.41,0.66,341.87,262.29,new,Saturday,winter,314.95
P029,2025-04-13 10:58:56.533517,0.24,0.64,342.56,250.45,new,Sunday,winter,314.95
P029,2025-04-14 10:58:56.533517,0.16,0.63,294.76,244.91,new,Monday,winter,314.95
P029,2025-04-15 10:58:56.533517,0.33,0.6,352.37,259.27,premium,Tuesday,winter,314.95
P029,2025-04-16 10:58:56.533517,0.3,0.57,327.03,258.51,premium,Wednesday,winter,314.95
P029,2025-04-17 10:58:56.533517,0.35,0.54,300.7,263.8,loyal,Thursday,winter,314.95
P029,2025-04-18 10:58:56.533517,0.33,0.51,316.13,263.8,premium,Friday,winter,314.95
P029,2025-04-19 10:58:56.533517,0.47,0.47,291.96,276.4,loyal,Saturday,winter,314.95
P029,2025-04-20 10:58:56.533517,0.45,0.43,297.85,276.9,loyal,Sunday,winter,314.95
P029,2025-04-21 10:58:56.533517,0.19,0.42,321.27,257.76,new,Monday,winter,314.95
P029,2025-04-22 10:58:56.533517,0.39,0.39,345.47,274.38,premium,Tuesday,winter,314.95
P029,2025-04-23 10:58:56.533517,0.36,0.36,317.5,273.63,premium,Wednesday,winter,314.95
P029,2025-04-24 10:58:56.533517,0.21,0.34,348.02,263.3,premium,Thursday,winter,314.95
P029,2025-04-25 10:58:56.533517,0.41,0.3,285.24,280.43,new,Friday,winter,314.95
P029,2025-04-26 10:58:56.533517,0.73,0.23,301.3,308.15,new,Saturday,winter,314.95
P029,2025-04-27 10:58:56.533517,0.66,0.17,335.27,305.88,loyal,Sunday,winter,314.95
P029,2025-04-28 10:58:56.533517,0.39,0.14,333.11,286.98,new,Monday,winter,314.95
P029,2025-04-29 10:58:56.533517,0.25,0.12,309.67,277.41,new,Tuesday,winter,314.95
P029,2025-04-30 10:58:56.533517,0.34,0.09,278.48,285.72,new,Wednesday,winter,314.95
P029,2025-05-01 10:58:56.533517,0.44,0.05,272.09,295.3,loyal,Thursday,winter,314.95
P029,2025-05-02 10:58:56.533517,0.24,0.03,346.84,281.19,new,Friday,winter,314.95
P029,2025-05-03 10:58:56.533517,0.42,0.77,347.82,257.5,loyal,Saturday,winter,314.95
P029,2025-05-04 10:58:56.533517,0.36,0.74,331.58,254.48,loyal,Sunday,winter,314.95
P029,2025-05-05 10:58:56.533517,0.24,0.72,352.89,246.42,loyal,Monday,winter,314.95
P029,2025-05-06 10:58:56.533517,0.3,0.69,345.36,252.46,premium,Tuesday,winter,314.95
P029,2025-05-07 10:58:56.533517,0.24,0.67,323.88,248.94,premium,Wednesday,winter,314.95
P029,2025-05-08 10:58:56.533517,0.44,0.63,280.28,266.07,loyal,Thursday,winter,314.95
P029,2025-05-09 10:58:56.533517,0.35,0.6,361.97,260.78,premium,Friday,winter,314.95
P029,2025-05-10 10:58:56.533517,0.3,0.57,346.54,258.51,premium,Saturday,winter,314.95
P029,2025-05-11 10:58:56.533517,0.39,0.54,305.21,266.83,loyal,Sunday,winter,314.95
P029,2025-05-12 10:58:56.533517,0.22,0.52,351.0,254.98,loyal,Monday,winter,314.95
P029,2025-05-13 10:58:56.533517,0.14,0.51,283.98,249.44,premium,Tuesday,winter,314.95
P029,2025-05-14 10:58:56.533517,0.26,0.49,296.37,259.52,new,Wednesday,winter,314.95
P029,2025-05-15 10:58:56.533517,0.31,0.46,316.19,264.81,premium,Thursday,winter,314.95
P029,2025-05-16 10:58:56.533517,0.42,0.42,355.36,275.14,premium,Friday,winter,314.95
P029,2025-05-17 10:58:56.533517,0.33,0.39,332.33,269.85,loyal,Saturday,winter,314.95
P029,2025-05-18 10:58:56.533517,0.59,0.34,303.47,292.02,new,Sunday,winter,314.95
P029,2025-05-19 10:58:56.533517,0.45,0.3,355.65,283.45,premium,Monday,winter,314.95
P029,2025-05-20 10:58:56.533517,0.18,0.29,337.33,263.55,new,Tuesday,winter,314.95
P029,2025-05-21 10:58:56.533517,0.32,0.26,329.14,275.64,premium,Wednesday,winter,314.95
P029,2025-05-22 10:58:56.533517,0.29,0.24,294.42,274.38,premium,Thursday,winter,314.95
P029,2025-05-23 10:58:56.533517,0.58,0.19,288.14,298.82,new,Friday,winter,314.95
P029,2025-05-24 10:58:56.533517,0.4,0.15,277.77,287.23,premium,Saturday,winter,314.95
P029,2025-05-25 10:58:56.533517,0.25,0.13,281.94,276.9,premium,Sunday,winter,314.95
P029,2025-05-26 10:58:56.533517,0.16,0.12,330.94,270.61,new,Monday,winter,314.95
P029,2025-05-27 10:58:56.533517,0.23,0.1,271.4,276.9,premium,Tuesday,winter,314.95
P029,2025-05-28 10:58:56.533517,0.29,0.08,325.17,282.45,new,Wednesday,winter,314.95
P029,2025-05-29 10:58:56.533517,0.22,0.06,337.24,278.16,new,Thursday,winter,314.95
P029,2025-05-30 10:58:56.533517,0.52,0.01,277.72,303.36,premium,Friday,winter,314.95
P029,2025-05-31 10:58:56.533517,0.32,0.66,316.08,255.49,new,Saturday,winter,314.95
P029,2025-06-01 10:58:56.533517,0.31,0.63,279.15,256.24,new,Sunday,winter,314.95
P029,2025-06-02 10:58:56.533517,0.35,0.6,283.15,260.78,new,Monday,winter,314.95
P029,2025-06-03 10:58:56.533517,0.24,0.58,280.05,253.47,premium,Tuesday,winter,314.95
P029,2025-06-04 10:58:56.533517,0.22,0.56,281.78,252.97,premium,Wednesday,winter,314.95
P029,2025-06-05 10:58:56.533517,0.27,0.54,309.96,257.76,premium,Thursday,winter,314.95
P029,2025-06-06 10:58:56.533517,0.59,0.49,287.02,284.46,premium,Friday,winter,314.95
P029,2025-06-07 10:58:56.533517,0.62,0.43,325.26,289.75,new,Saturday,winter,314.95
P029,2025-06-08 10:58:56.533517,0.24,0.41,340.64,262.04,new,Sunday,winter,314.95
P029,2025-06-09 10:58:56.533517,0.44,0.37,306.33,279.17,new,Monday,winter,314.95
P029,2025-06-10 10:58:56.533517,0.26,0.35,305.21,266.57,loyal,Tuesday,winter,314.95
P029,2025-06-11 10:58:56.533517,0.16,0.34,293.9,259.52,premium,Wednesday,winter,314.95
P029,2025-06-12 10:58:56.533517,0.28,0.32,304.35,269.6,premium,Thursday,winter,314.95
P029,2025-06-13 10:58:56.533517,0.39,0.29,346.1,279.42,loyal,Friday,winter,314.95
P029,2025-06-14 10:58:56.533517,0.53,0.24,281.31,292.53,new,Saturday,winter,314.95
P029,2025-06-15 10:58:56.533517,0.3,0.21,345.97,276.65,loyal,Sunday,winter,314.95
P029,2025-06-16 10:58:56.533517,0.45,0.17,290.49,290.01,premium,Monday,winter,314.95
P029,2025-06-17 10:58:56.533517,0.34,0.14,341.27,283.2,loyal,Tuesday,winter,314.95
P029,2025-06-18 10:58:56.533517,0.36,0.11,337.43,286.23,premium,Wednesday,winter,314.95
P029,2025-06-19 10:58:56.533517,0.43,0.07,278.26,293.53,premium,Thursday,winter,314.95
P029,2025-06-20 10:58:56.533517,0.39,0.04,302.16,292.02,premium,Friday,winter,314.95
P029,2025-06-21 10:58:56.533517,0.34,0.01,295.05,289.75,new,Saturday,winter,314.95
P029,2025-06-22 10:58:56.533517,0.62,0.32,283.29,295.3,premium,Sunday,winter,314.95
P029,2025-06-23 10:58:56.533517,0.2,0.3,309.97,264.56,premium,Monday,winter,314.95
P029,2025-06-24 10:58:56.533517,0.14,0.29,339.13,260.53,loyal,Tuesday,winter,314.95
P029,2025-06-25 10:58:56.533517,0.25,0.27,326.38,269.85,new,Wednesday,winter,314.95
P029,2025-06-26 10:58:56.533517,0.15,0.26,298.75,262.79,new,Thursday,winter,314.95
P029,2025-06-27 10:58:56.533517,0.22,0.24,337.77,269.09,loyal,Friday,winter,314.95
P029,2025-06-28 10:58:56.533517,0.3,0.21,310.19,276.65,premium,Saturday,winter,314.95
P029,2025-06-29 10:58:56.533517,0.35,0.18,359.11,281.94,premium,Sunday,winter,314.95
P029,2025-06-30 10:58:56.533517,0.26,0.16,328.37,276.15,loyal,Monday,winter,314.95
P029,2025-07-01 10:58:56.533517,0.16,0.15,310.82,269.09,premium,Tuesday,winter,314.95
P030,2025-04-03 10:58:56.533517,0.39,0.98,202.5,172.28,new,Thursday,winter,221.78
P030,2025-04-04 10:58:56.533517,0.67,0.93,199.57,188.96,loyal,Friday,winter,221.78
P030,2025-04-05 10:58:56.533517,0.71,0.87,227.36,193.21,loyal,Saturday,winter,221.78
P030,2025-04-06 10:58:56.533517,0.42,0.84,205.56,178.84,loyal,Sunday,winter,221.78
P030,2025-04-07 10:58:56.533517,0.42,0.81,228.15,179.91,new,Monday,winter,221.78
P030,2025-04-08 10:58:56.533517,0.43,0.78,215.79,181.5,new,Tuesday,winter,221.78
P030,2025-04-09 10:58:56.533517,0.34,0.75,239.68,177.78,premium,Wednesday,winter,221.78
P030,2025-04-10 10:58:56.533517,0.36,0.73,189.98,179.55,premium,Thursday,winter,221.78
P030,2025-04-11 10:58:56.533517,0.47,0.7,231.49,186.47,premium,Friday,winter,221.78
P030,2025-04-12 10:58:56.533517,0.48,0.67,204.4,188.07,new,Saturday,winter,221.78
P030,2025-04-13 10:58:56.533517,0.46,0.63,218.47,188.42,new,Sunday,winter,221.78
P030,2025-04-14 10:58:56.533517,0.38,0.61,217.7,184.88,new,Monday,winter,221.78
P030,2025-04-15 10:58:56.533517,0.37,0.59,233.87,185.05,premium,Tuesday,winter,221.78
P030,2025-04-16 10:58:56.533517,0.26,0.57,225.13,179.91,loyal,Wednesday,winter,221.78
P030,2025-04-17 10:58:56.533517,0.18,0.56,244.41,176.0,loyal,Thursday,winter,221.78
P030,2025-04-18 10:58:56.533517,0.37,0.54,204.67,186.83,premium,Friday,winter,221.78
P030,2025-04-19 10:58:56.533517,0.54,0.5,195.39,197.3,loyal,Saturday,winter,221.78
P030,2025-04-20 10:58:56.533517,0.56,0.46,244.02,199.78,premium,Sunday,winter,221.78
P030,2025-04-21 10:58:56.533517,0.54,0.42,197.66,200.13,new,Monday,winter,221.78
P030,2025-04-22 10:58:56.533517,0.45,0.39,224.8,196.41,premium,Tuesday,winter,221.78
P030,2025-04-23 10:58:56.533517,0.18,0.38,243.81,182.39,premium,Wednesday,winter,221.78
P030,2025-04-24 10:58:56.533517,0.45,0.35,217.69,197.83,premium,Thursday,winter,221.78
P030,2025-04-25 10:58:56.533517,0.29,0.33,222.28,190.02,loyal,Friday,winter,221.78
P030,2025-04-26 10:58:56.533517,0.62,0.29,254.01,209.01,loyal,Saturday,winter,221.78
P030,2025-04-27 10:58:56.533517,0.39,0.26,247.51,197.83,loyal,Sunday,winter,221.78
P030,2025-04-28 10:58:56.533517,0.24,0.25,242.88,190.2,premium,Monday,winter,221.78
P030,2025-04-29 10:58:56.533517,0.2,0.23,217.98,188.78,premium,Tuesday,winter,221.78
P030,2025-04-30 10:58:56.533517,0.38,0.21,254.07,199.07,new,Wednesday,winter,221.78
P030,2025-05-01 10:58:56.533517,0.49,0.17,206.69,206.34,new,Thursday,winter,221.78
